2026-03-07 12:56:41,575 | INFO | src.data.eda | [INFY.NS] No missing values.
2026-03-07 12:56:41,964 | INFO | src.data.eda | [INFY.NS] Outliers (|z|>4.0): 17 days
2026-03-07 12:56:41,966 | INFO | src.data.eda | [INFY.NS] Dates: [Timestamp('2015-07-21 00:00:00+0530', tz='Asia/Kolkata'), Timestamp('2016-07-15 00:00:00+0530', tz='Asia/Kolkata'), Timestamp('2017-08-18 00:00:00+0530', tz='Asia/Kolkata'), Timestamp('2019-07-15 00:00:00+0530', tz='Asia/Kolkata'), Timestamp('2019-10-22 00:00:00+0530', tz='Asia/Kolkata'), Timestamp('2020-03-12 00:00:00+0530', tz='Asia/Kolkata'), Timestamp('2020-03-16 00:00:00+0530', tz='Asia/Kolkata'), Timestamp('2020-03-20 00:00:00+0530', tz='Asia/Kolkata'), Timestamp('2020-03-23 00:00:00+0530', tz='Asia/Kolkata'), Timestamp('2020-03-24 00:00:00+0530', tz='Asia/Kolkata'), Timestamp('2020-04-07 00:00:00+0530', tz='Asia/Kolkata'), Timestamp('2020-06-26 00:00:00+0530', tz='Asia/Kolkata'), Timestamp('2020-07-16 00:00:00+0530', tz='Asia/Kolkata'), Timestamp('2022-04-18 00:00:00+0530', tz='Asia/Kolkata'), Timestamp('2023-04-17 00:00:00+0530', tz='Asia/Kolkata'), Timestamp('2023-07-21 00:00:00+0530', tz='Asia/Kolkata'), Timestamp('2024-01-12 00:00:00+0530', tz='Asia/Kolkata')]
2026-03-07 12:56:42,068 | INFO | src.data.eda | [INFY.NS] Stationarity of 'price': NON-STATIONARY (ADF p=0.9266, KPSS p=0.01)
2026-03-07 12:56:42,178 | INFO | src.data.eda | [INFY.NS] Stationarity of 'returns': STATIONARY (ADF p=0.0000, KPSS p=0.1)
2026-03-07 12:56:42,266 | INFO | src.data.eda | [INFY.NS] Stationarity of 'log_ret': STATIONARY (ADF p=0.0000, KPSS p=0.1)
2026-03-07 12:56:42,272 | INFO | src.data.eda | [INFY.NS] ARCH effects present: True (p=0.0000)
2026-03-07 12:56:42,988 | INFO | src.data.eda | [INFY.NS] ACF/PACF plots saved.
2026-03-07 12:56:42,989 | WARNING | src.data.eda | [INFY.NS] Target column 'target' not found.
2026-03-07 12:56:42,995 | INFO | src.data.eda | STEP 2 — EDA COMPLETE

2026-03-07 12:56:42,996 | INFO | pipeline | EDA complete. Plots saved to outputs/eda/
2026-03-07 12:56:43,126 | INFO | pipeline | [RELIANCE.NS] Processed shape: (2266, 67)
2026-03-07 12:56:43,241 | INFO | pipeline | [TCS.NS] Processed shape: (2266, 67)
2026-03-07 12:56:43,332 | INFO | pipeline | [INFY.NS] Processed shape: (2266, 67)
2026-03-07 12:56:43,347 | INFO | pipeline | [RELIANCE.NS] Using 59 features.
2026-03-07 12:56:43,351 | INFO | src.models.tree_models | [RELIANCE.NS] Random Forest — Training...
2026-03-07 12:56:43,363 | INFO | src.models.tree_models | [RELIANCE.NS] RF Train: (1464, 59), Val: (248, 59), Test: (489, 59)
2026-03-07 12:56:45,740 | INFO | src.models.tree_models | [RELIANCE.NS] RF OOB R² = -0.0532
2026-03-07 12:56:46,048 | INFO | src.models.tree_models | [RELIANCE.NS] RandomForest TRAIN | RMSE=0.01336 | MAE=0.00860 | R²=0.4930 | DirAcc=0.890
2026-03-07 12:56:46,048 | INFO | src.models.tree_models | [RELIANCE.NS] RandomForest VAL   | RMSE=0.01701 | MAE=0.01280 | R²=-0.0349 | DirAcc=0.496
2026-03-07 12:56:46,049 | INFO | src.models.tree_models | [RELIANCE.NS] RandomForest TEST  | RMSE=0.01307 | MAE=0.00957 | R²=-0.0412 | DirAcc=0.521
2026-03-07 12:56:46,848 | INFO | src.models.tree_models | [RELIANCE.NS] XGBoost — Training...
2026-03-07 12:56:46,861 | INFO | src.models.tree_models | [RELIANCE.NS] XGB Train: (1464, 59), Val: (248, 59), Test: (489, 59)
2026-03-07 12:56:47,257 | INFO | src.models.tree_models | [RELIANCE.NS] XGBoost best iteration: 0
2026-03-07 12:56:47,268 | INFO | src.models.tree_models | [RELIANCE.NS] XGBoost      TRAIN | RMSE=0.01874 | MAE=0.01297 | R²=0.0029 | DirAcc=0.526
2026-03-07 12:56:47,268 | INFO | src.models.tree_models | [RELIANCE.NS] XGBoost      VAL   | RMSE=0.01674 | MAE=0.01241 | R²=-0.0023 | DirAcc=0.512
2026-03-07 12:56:47,268 | INFO | src.models.tree_models | [RELIANCE.NS] XGBoost      TEST  | RMSE=0.01285 | MAE=0.00933 | R²=-0.0063 | DirAcc=0.507
2026-03-07 12:56:48,288 | INFO | pipeline | 
[RELIANCE.NS] INDIVIDUAL MODEL EVALUATION COMPLETE
2026-03-07 12:56:48,289 | INFO | pipeline | [RELIANCE.NS] Best model by DirAcc: RandomForest (0.521)
2026-03-07 12:56:48,304 | INFO | pipeline | [TCS.NS] Using 59 features.
2026-03-07 12:56:48,307 | INFO | src.models.tree_models | [TCS.NS] Random Forest — Training...
2026-03-07 12:56:48,319 | INFO | src.models.tree_models | [TCS.NS] RF Train: (1464, 59), Val: (248, 59), Test: (489, 59)
2026-03-07 12:56:50,601 | INFO | src.models.tree_models | [TCS.NS] RF OOB R² = -0.0408
2026-03-07 12:56:50,934 | INFO | src.models.tree_models | [TCS.NS] RandomForest TRAIN | RMSE=0.01103 | MAE=0.00745 | R²=0.5190 | DirAcc=0.896
2026-03-07 12:56:50,935 | INFO | src.models.tree_models | [TCS.NS] RandomForest VAL   | RMSE=0.01484 | MAE=0.01088 | R²=-0.0196 | DirAcc=0.524
2026-03-07 12:56:50,935 | INFO | src.models.tree_models | [TCS.NS] RandomForest TEST  | RMSE=0.01249 | MAE=0.00925 | R²=-0.0265 | DirAcc=0.507
2026-03-07 12:56:51,628 | INFO | src.models.tree_models | [TCS.NS] XGBoost — Training...
2026-03-07 12:56:51,640 | INFO | src.models.tree_models | [TCS.NS] XGB Train: (1464, 59), Val: (248, 59), Test: (489, 59)
2026-03-07 12:56:52,231 | INFO | src.models.tree_models | [TCS.NS] XGBoost best iteration: 28
2026-03-07 12:56:52,240 | INFO | src.models.tree_models | [TCS.NS] XGBoost      TRAIN | RMSE=0.01530 | MAE=0.01101 | R²=0.0741 | DirAcc=0.583
2026-03-07 12:56:52,241 | INFO | src.models.tree_models | [TCS.NS] XGBoost      VAL   | RMSE=0.01476 | MAE=0.01087 | R²=-0.0088 | DirAcc=0.484
2026-03-07 12:56:52,241 | INFO | src.models.tree_models | [TCS.NS] XGBoost      TEST  | RMSE=0.01235 | MAE=0.00906 | R²=-0.0031 | DirAcc=0.493
2026-03-07 12:56:53,159 | INFO | pipeline | 
[TCS.NS] INDIVIDUAL MODEL EVALUATION COMPLETE
2026-03-07 12:56:53,159 | INFO | pipeline | [TCS.NS] Best model by DirAcc: RandomForest (0.507)
2026-03-07 12:56:53,173 | INFO | pipeline | [INFY.NS] Using 59 features.
2026-03-07 12:56:53,175 | INFO | src.models.tree_models | [INFY.NS] Random Forest — Training...
2026-03-07 12:56:53,187 | INFO | src.models.tree_models | [INFY.NS] RF Train: (1464, 59), Val: (248, 59), Test: (489, 59)
2026-03-07 12:56:55,481 | INFO | src.models.tree_models | [INFY.NS] RF OOB R² = -0.0481
2026-03-07 12:56:55,786 | INFO | src.models.tree_models | [INFY.NS] RandomForest TRAIN | RMSE=0.01240 | MAE=0.00772 | R²=0.4868 | DirAcc=0.893
2026-03-07 12:56:55,787 | INFO | src.models.tree_models | [INFY.NS] RandomForest VAL   | RMSE=0.01772 | MAE=0.01362 | R²=-0.0267 | DirAcc=0.516
2026-03-07 12:56:55,787 | INFO | src.models.tree_models | [INFY.NS] RandomForest TEST  | RMSE=0.01491 | MAE=0.01073 | R²=-0.0340 | DirAcc=0.503
2026-03-07 12:56:56,478 | INFO | src.models.tree_models | [INFY.NS] XGBoost — Training...
2026-03-07 12:56:56,494 | INFO | src.models.tree_models | [INFY.NS] XGB Train: (1464, 59), Val: (248, 59), Test: (489, 59)
2026-03-07 12:56:57,171 | INFO | src.models.tree_models | [INFY.NS] XGBoost best iteration: 39
2026-03-07 12:56:57,184 | INFO | src.models.tree_models | [INFY.NS] XGBoost      TRAIN | RMSE=0.01625 | MAE=0.01132 | R²=0.1188 | DirAcc=0.599
2026-03-07 12:56:57,185 | INFO | src.models.tree_models | [INFY.NS] XGBoost      VAL   | RMSE=0.01747 | MAE=0.01353 | R²=0.0025 | DirAcc=0.532
2026-03-07 12:56:57,185 | INFO | src.models.tree_models | [INFY.NS] XGBoost      TEST  | RMSE=0.01470 | MAE=0.01040 | R²=-0.0046 | DirAcc=0.501
2026-03-07 12:56:58,104 | INFO | pipeline | 
[INFY.NS] INDIVIDUAL MODEL EVALUATION COMPLETE
2026-03-07 12:56:58,105 | INFO | pipeline | [INFY.NS] Best model by DirAcc: RandomForest (0.503)
2026-03-07 12:56:58,115 | INFO | src.ensemble.combiner | 
============================================================
STEP 6 — ENSEMBLE (STACKING) for RELIANCE.NS
============================================================
2026-03-07 12:56:58,380 | INFO | src.ensemble.combiner | [RELIANCE.NS] Stacking Ensemble — Generating OOF predictions...
2026-03-07 12:57:00,589 | INFO | src.ensemble.combiner | [RELIANCE.NS] OOF fold 2/5 done.
2026-03-07 12:57:03,283 | INFO | src.ensemble.combiner | [RELIANCE.NS] OOF fold 3/5 done.
2026-03-07 12:57:05,860 | INFO | src.ensemble.combiner | [RELIANCE.NS] OOF fold 4/5 done.
2026-03-07 12:57:08,901 | INFO | src.ensemble.combiner | [RELIANCE.NS] OOF fold 5/5 done.
2026-03-07 12:57:09,031 | INFO | src.ensemble.combiner | [RELIANCE.NS] Stacking meta-learner coefs: [-0.0013 -0.0008]
